Condition orthogonal
4.189157733700058e-7	4.555398466878314e-7	6.100322677300446e-7	9.60113498912418e-7
52090.553622526866	0.11900846382099411	0.049066615914206003	0.18449443159614473
0.0002988987301653364	0.0004730829850998484	0.0008118937333005551	0.0015125093266661277
4.849842058706085e-7	6.189271356733474e-7	1.0026154085796589e-6	1.8740360658352529e-6
0.45947323027152914	1.466076655812391	1.711414578594972e7	5.845665100507171e10
0.0012182180955898534	0.001291627172004945	0.001363958747803641	0.0012838928806222865
3.702926462276551e-7	5.292181664925214e-7	9.168817939646045e-7	1.8065460440069632e-6
48322.98277804796	0.0990074144271532	0.04395485880828151	0.18449062628149898


4.02414480345114e-7	4.644020809616278e-7	6.222721464063679e-7	9.601743426009818e-7
1559.5174150720388	0.12651111164638273	0.061239331472970095	0.19281318236016678
0.0002967443070170313	0.0004584669052958071	0.0007964472177777637	0.0015129946878627246
5.005988384652303e-7	6.068133217951071e-7	1.0085441099516322e-6	1.8774122153711459e-6
0.4303004697965425	1.4307965434887178	2.5548815408256897e6	2.0841419225301363e9
0.00132940813207768	0.001372824224041665	0.0014355179864394072	0.001279491814828547
3.60272982602247e-7	5.319853363764083e-7	9.293642716305066e-7	1.8168033986976504e-6
1593.9796940542005	0.11580424511367335	0.046488083173153866	0.19402986754775411


3.899301500077591e-7	4.6799561803255147e-7	6.132527009265811e-7	9.638150687838043e-7
3336.7350816839503	0.12990936649635876	0.05828721345922156	0.1879702278083173
0.00029697250044359797	0.00046006430142634546	0.0008063418668410666	0.0015044981312935877
5.263961909127655e-7	6.28967013398893e-7	9.93180615670212e-7	1.8756241029841977e-6
0.44675898336377473	1.3839640376585367	2.2439340466654998e8	2.63191252814607e9
0.0011377721560026498	0.0012963976428755726	0.001479692337716125	0.0013009318431595972
3.559864557832114e-7	5.36277470036103e-7	9.254769545729508e-7	1.799688709076085e-6
3324.998361296377	0.11236295011336091	0.04860720518663782	0.18178019668847897


3.972654356999292e-7	4.6183851055456465e-7	6.333744419941945e-7	9.575530740049992e-7
3343.772004794552	45956.55593775713	0.0622344568048768	0.17406626191212843
0.00029673663087005967	0.0004666380090220928	0.0007892310489843625	0.001525851000158836
4.847131756208257e-7	6.280984135958561e-7	9.815344926696888e-7	1.9050286032558055e-6
0.4510377377035366	1.4021322776089618	3.4854559277571007e6	1.8964102721753912e9
0.0012413447540858393	0.0012817061352859624	0.0014978274388954057	0.001286393060417291
3.554982868205977e-7	5.316250301576465e-7	9.223304193793028e-7	1.8066798540130358e-6
2918.435849430061	39759.895956957334	0.05190012721194832	0.17261393355899735


3.882248051037202e-7	4.593717085501269e-7	6.256364248322401e-7	9.575132422617191e-7
268.87672996806356	0.1438624707581416	0.060349506362507514	0.17130507874888065
0.00029425195264075175	0.0004631971154053464	0.0007836293800862811	0.0015082119094919474
4.931907591806268e-7	5.947835002878265e-7	9.979530400559418e-7	1.887323987039081e-6
0.45407449597426636	1.3986606919668596	2.3093030764828417e7	7.12583510021715e7
0.0013994499624325456	0.0012646745103608327	0.001365712674774122	0.0012846868841553602
3.57739358351975e-7	5.289578272835017e-7	9.31394939086054e-7	1.8165629100693365e-6
280.59891661758667	0.11203356147065334	0.05647896042853066	0.17712539830177165


3.879804684133049e-7	4.6825004701177983e-7	6.283220673994376e-7	9.54969943789723e-7
18139.47620906102	0.1223886743343821	0.055942249231953727	0.1771112600274088
0.00029202630784292116	0.00046521466393374054	0.0007932949358778419	0.0015068042331219595
4.934826829813565e-7	6.179744442067375e-7	9.92894313601905e-7	1.8811522681794481e-6
0.4498509279162652	1.3938059397380365	1.3383307632300763e6	NaN
0.00118523083121472	0.0012980417640810844	0.0014227174708947253	0.0012817630481852058
3.633483041912536e-7	5.227239225355985e-7	9.136602493131346e-7	1.8086718333375127e-6
18587.51280122126	0.11231628845420968	0.04516106716609696	0.17392676009461047


3.8454537743570623e-7	4.589320575222057e-7	6.154349299375358e-7	9.602486209704076e-7
58175.087663399885	0.11298068147734608	0.064881157324556	0.17777268746194932
0.0002935570000886655	0.00046681939954711137	0.0008047890117595805	0.0015131053469995847
6.036057426651107e-7	6.623644953139778e-7	9.974494086841473e-7	1.8628687192993335e-6
0.46978217757751295	1.4146409743421453	7.746588800242591e6	7.160814475010779e9
0.0012649984818164273	0.0013068404091326935	0.0015315222936040432	0.001283816995368338
3.485053854205786e-7	5.266501432905172e-7	9.296865620937789e-7	1.805114152911462e-6
2771.898400376819	0.10180953602307934	0.04937754393898693	0.1766289404289569


